Help #,Help Name,
4013,"RB192 - Rapport Totale Blokk.",
4014,"RB193 - Verw. Totale Blokk.",
4015,"RB194 - Rapp. Comm. Ondst.",
4016,"RB195 - Rapp. Estate Planning",
4017,"RB196 - Rapp. Contr. Afloopdat",
4018,"RB197 - Garanties Vervaldatum",
4019,"RB198 - Profielen Online Doss.",
4020,"RB199 - Overdragen Interm.",
4021,"RB200 - Overdragen Interm./rel",
4022,"RB201 - Rekeningen beëindigen",
4023,"RB202 - Producten DMP",
4024,"RB203 - Slapende rekeningen",
4025,"RB204 - Afkoop Banksparen",
4026,"RB205 - Mutatie Uitkering GHU",
4027,"RB206 - Provisie BGS-DMP",
4028,"RB207 - Initiele excasso",
4029,"RB208 - SUB-Banksparen",
4030,"RB209 - Fiscale Herkomst",
4031,"RB210 - Nabestaanden",
4032,"RB211- InstellingenSparen",
4033,"RB212 - ControleProces",
4034,"RB213 - Klanten/Intermediair",
4035,"RB214 - Ketenoverzicht",
4036,"RB216 - Init mutatie overlijde",
4037,"RB217 - Klaarzetten depositore",
4038,"RB218 - Actierentes/Rekeningen",
4039,"RB219 - Actualiseren Rente",
4040,"RB220 - Stopzetten uitkering",
4041,"RB222 - Handmatig aanbieden",
4042,"RB223 - Beëindigingsmonitor",
4043,"RB224 - Ond/Displ Cont. Werkg.",
4044,"RB225 - Rapp Contact Werkg.",
4045,"RB226 - Rapp Cont Werkg. Sel.",
4046,"RB227 - Onderhoud Cont Werkg.",
4047,"RB230 - Onderhoud Werkgever",
4048,"RB231 - Ond. Werkgever[detail]",
4049,"RB232 - Rapport Werkgever",
4050,"RB233 - pop Werkgever Zoeken",
4051,"RB234 - Werkgever Soeken SQL",
4052,"RB235 - Werkgeversnotities",
4053,"RB236- Producten CG/Def rekgeg",
4054,"RB237 - STAM-Contracten",
4055,"RB238 - OND-Contracten",
4056,"RB239 - DISP-Contracten",
4057,"RB240 - RAPP-Contracten",
4058,"RB241- RAPP-Producten per Cont",
4059,"RB242 -RAPP-Best per Contract",
4060,"RB243 -RAPP-Segmenten per Prod",
4061,"RB244 -RAPP-BelastingvrijBedra",
4062,"RB245 - SUB- Producten BSR",
4063,"RB246 -WIN-Contracten Zoeken S",
4064,"RB247 -WIN-Erkende Besteding",
4065,"RB248 -POP Inter/Zoekn (CTRL+I",
4066,"RB249 -WIN-Intermediair Zoeken",
4067,"RB252 -Opbouw naar uitkering",
4068,"RB253 -Overdacht 3e maatschapp",
4069,"RB256 - Defaults per Product",
4070,"RB257- Uitkering naar Opbouw",
4071,"RB258- Herijken Uitkering",
4072,"RB259- Ovz. Bankspaar product",
4073,"RB260 - Beslaglegging",
4074,"RB261 - Openen Deposito",
4075,"RB262 - Aanmaningen",
4076,"RB263 - Handm. kopp. storting",
4077,"RB264 - OND Aanvragen",
4078,"RB274 - Export Klant /Adviseur",
4079,"RB275 - Relaties per product",
4080,"RB276 - Product per relaties",
4081,"RB277 - Garantie per Holding",
4082,"RB278 - STAM-Bel.doelstelling",
4083,"RB279 - DISP-Bel.doelstelling",
4084,"RB280 - RAPP-Bel.doelstelling",
4085,"RB281 - VERW-Bel.doelstelling",
4086,"RB292 - STAM-Administratiekant",
4087,"RB293 - DISP-Administratiekant",
4088,"RB295 - Toekennen Erfdeel",
4089,"RB296 - Sign. Aflopende deposi",
4090,"RB298 - Onderhoud tegenreken",
4091,"RB299 - Display tegenrekening",
4092,"RB301 - Onderhoud Holders",
4093,"RB302 - Rapporage Holders",
4094,"RB303 - Rapp.aanvraag status",
4095,"RB304- Aanvr/WWFT",
4096,"RB306-BerekenRenteHerzieningsd",
4097,"RB308-Rapportage VIS/EVA",
4098,"RB309-Win-Aanvragen BSP",
4099,"RB310-INV-Aanvraag BSP",
4100,"RB311-INV-Aanvraag BSP Herk",
4101,"RB312-INV-Aanvragen BSP Rek",
4102,"RB313 contracten producten",
4103,"RB315 - STAM-Rechtsvormen",
4104,"RB316 - Brieven liquide saldo",
4105,"RB317 - ProductRules",
4106,"RB320 - Conceptwissel Inlezen",
4107,"RB321 - Conceptwissel Invoer",
4108,"RB322 - Conceptwissel Verwerk",
4109,"RB323 - Conceptwissel Select",
4110,"RB326 - Stort.bedrag aanpassen",
4111,"RB331 - Nieuwe Fisc.Herk.",
4112,"RB332 - Overboeken Geld",
4113,"RB333 - Service fee",
4114,"RB335 - Aanvr.Sparen/Herkomst",
4115,"RB338 - Beheer mutaties kopp.",
4116,"RB339 - Rapp. mutaties kopp.",
4117,"RB341 - Rapp. mutaties ext.rk",
4118,"RB342 - Beheer mutaties ext.rk",
4119,"RB343 - Aanvraag Period. Bet.",
4120,"RB346 -Rapp. wijz. Tegenrek.",
4121,"RB347 -Rapp. beëindigingen",
4122,"RB348 -beëindigingenBulkUpload",
4123,"RB349 -Verwerken Aanvr.Stort.",
4124,"RB350 -Onderhoud Pre Selecties",
4125,"RB351- Beheren Mutaties Rek.",
4126,"HELAAS - Geen Help Beschikbaar",
4127,"RC002 - Inport WS Open.Effcten",
4128,"RC003 - Schoon Ordrboek Recon.",
4129,"RC004- Toon Rec_log effecten",
4130,"RC005 - Verwijder WS open.Eff",
4131,"RC006 - Inport WS open.derivat",
4132,"RC007 - Reconciliatie effecten",
4133,"RC008 - Toon Rec_log derivaten",
4134,"RC009 - Vrwijder WS Open.Deriv",
4135,"RC010 -Recon. derivaten",
4136,"RC011 - Trade.Recon.Import.Eff",
4137,"RC012 - Trade.Recon.Effecten",
4138,"RC013 - Trade.Shw.Log.Effecten",
4139,"RC014 - Trade..Data.Effecten",
4140,"RC015-Trade.Recon.Import.Deriv",
4141,"RC016 - Trade.Recon.Derivaten",
4142,"RC017 - Trade.Show.Log.Derivat",
4143,"RC018 - Trade.Data.Derivaten",
4144,"RC019 - Trade.Recon.Schonen",
4145,"RC023 - XML Recon. bericht",
4146,"RC024 - Kas.Stam.Muttypes.Ond.",
4147,"RC025 - Kas.Stam.Muttypes.Disp",
4148,"RC026 - Kas.Stam.Muttypes.Rap.",
4149,"RC027 - Kas.Stam.Eigenrek.Ond.",
4150,"RC028 - Kas.Stam.Eigenrek.Disp",
4151,"RC029 - Kas.Stam.Eigenrek.Rap.",
4152,"RC030 - Kas.Stam.Ond.Valutas",
4153,"RC031 - Kas.Stam.Vul Eigen-Rek",
4154,"RC032 - Inl.geg.Gesch.verwerk",
4155,"RC033 - Inl.geg.Verpl.DECK",
4156,"RC034 - Inl.geg.Online inlezen",
4157,"RC035 - Inl.geg.Batch inlezen",
4158,"RC036 - Inl.geg.Eff.coup/divno",
4159,"RC037 - Inl.geg.Eff.Fondsenst.",
4160,"RC038 - Inl.geg.Eff.Settlement",
4161,"RC039 - Inl.geg.Eff.Sec.overz.",
4162,"RC040 - Inl.geg.rekb.dis.trip.",
4163,"RC041 - Inl.geg.rekb.dis.clien",
4164,"RC042 - Inl.geg.rekb.fiat.trip",
4165,"RC043 - Inl.geg.rekb.fiat.clie",
4166,"RC044 - Inl.geg.rekb.fiat.rek.",
4167,"RC045 - Inl.geg.opt.daily dep",
4168,"RC046 - Inl.geg.opt.exer/assig",
4169,"RC047 - Inl.geg.opt.daily sett",
4170,"RC048 - Inl.geg.opt.exp.pos.",
4171,"RC049 - Inl.geg.opt.daily pos",
4172,"RC050 - Inl.geg.opt.daily marg",
4173,"RC051 - Inl.geg.opt.daily sett",
4174,"RC052 - Inl.geg.opt.serierec.",
4175,"RC053 - Inl.geg.opt.posities",
4176,"RC054 - Inl.geg.opt.posmut",
4177,"RC055 - Inl.geg.fut.daily tran",
4178,"RC056 - Inl.geg.fut.init margi",
4179,"RC057 - Inl.geg.rapportage",
4180,"RC058 - Inl.geg.verwer.inftyp",
4181,"RC059 - Inl.geg.verwijd.mut.",
4182,"RC060 - Aanm.geg.gld.leesEP+",
4183,"RC061 - Aanm.geg.gld.hand.aanm",
4184,"RC062 - Aanm.geg.gld.rap.geldo",
4185,"RC063 - Aanm.geg.gld.ond.auto.",
4186,"RC064 - Aanm.geg.gld.aanm.deck",
4187,"RC065 - Aanm.geg.gld.reset.ver",
4188,"RC066 - Aanm.geg.gld.verw.gldo",
4189,"RC067 - Aanm.geg.gld.verw.DECK",
4190,"RC068 - Aanm.geg.eff.leesEP+",
4191,"RC069 - Aanm.geg.eff.hand.groe",
4192,"RC070 - Aanm.geg.eff.rap.groen",
4193,"RC071 - Aanm.geg.eff.ond.groen",
4194,"RC072 - Aanm.geg.eff.aanm.deck",
4195,"RC073 - Aanm.geg.eff.verw.geg",
4196,"RC074 - Aanm.geg.eff.verw.DECK",
4197,"RC075 - Aanm.geg.eff.reset ver",
4198,"RC076 - Aanm.geg.eff.test groe",
4199,"RC077 - Aanm.geg.eff.print gro",
4200,"RC078 - Aanm.geg.geff.leesEP+",
4201,"RC079 - Aanm.geg.geff.aanmDECK",
4202,"RC080 - Aanm.geg.geff.ond.DECK",
4203,"RC081 - Aanm.geg.geff.rap.DECK",
4204,"RC082 - Aanm.geg.geff.verwDECK",
4205,"RC083 - Aanm.geg.geff.DECK A/B",
4206,"RC084 - Aanm.geg.geff.DECK J/K",
4207,"RC085 - Aanm.geg.geff.exprtA/B",
4208,"RC086 - Aanm.geg.geff.exprtJ/K",
4209,"RC087 - Aanm.geg.sam.vr.EFFOVB",
4210,"RC088 - Aanm.geg.sam.vr.EFFSTD",
4211,"RC089 - Aanm.geg.sam.vr.GLDSTD",
4212,"RC090 - Aanm.geg.sam.samenvoeg",
4213,"RC091 - Aanm.geg.ontv.inst.WPM",
4214,"RC092 - Schad.tri.verg.EP+Kas",
4215,"RC093 - Schad.tri.sch.ond.sch",
4216,"RC094 - Schad.tri.sch.disp.sch",
4217,"RC095 - Schad.tri.sch.rap.sch",
4218,"RC096 - Schad.tri.sch.rap.vers",
4219,"RC097 - Schad.tri.ond.batch",
4220,"RC098 - Schad.tri.print batch",
4221,"RC099 - Schad.tri.verw.batch",
4222,"RC100 - Schad.tri.verwijd.bat",
4223,"RC101 - Schad.tri.rap.dubbel",
4224,"RC102 - Schad.tri.fnds.positie",
4225,"RC103 - Schad.tri.deriv.positi",
4226,"RC104 - Trd.opt/fut.vul trade",
4227,"RC105 - Trd.opt/fut.rap trade",
4228,"RC106 - Recon.fndsstaat.eff.",
4229,"RC107 - Recon.settlements",
4230,"RC108 - Recon.deriv.posities",
4231,"RC109 - Recon.deriv.mutaties",
4232,"RC110 - Trans.aanm.bevestig.",
4233,"RC111 - Trans.dep.eff.display",
4234,"RC112 - Trans.dep.eff.muteren",
4235,"RC113 - Trans.dep.eff.rapp.",
4236,"RC114 - Trans.dep.eff.verwerk",
4237,"RC115 - Trans.dep.der.display",
4238,"RC116 - Trans.dep.der.muteren",
4239,"RC117 - Trans.dep.der.rapp.",
4240,"RC118 - Trans.dep.der.verwerk",
4241,"HELAAS -Geen help gedefinieerd",
4242,"SC001 - WIN-Service_Component",
4243,"SC002 - Verwerk_JMS_verzoeken",
4244,"SC003 - Stop_Verw_JMS_verzoek",
4245,"SC004 - ServicC_instellingen",
4246,"SC005 - ServicC_instellingDet.",
4247,"SC006 - Domein_instellingen",
4248,"SC007 - Domein_instellingDet.",
4249,"SC008 - Algemene_instellingen",
4250,"SC009 - Onderhoud functies",
4251,,
4252,"SC011 - WIN-Domeinnaam",
4253,"SC012 - WIN-Functienaam",
4254,"SC013 - JMS Interfaces",
4255,"SC014 - JMS Interfaces/XML",
4256,"SC015 - JMS Interfaces/Output",
4257,"SC016 - Algemene_inst_Sessie",
4258,"SC017 - Algemene_inst_ExtraInf",
4259,"SC018 - OND-Queues",
4260,"SC019 - OND-RoutingSlips_Overz",
4261,"SC020 - OND-RoutingSlip",
4262,"SC021 - WIN-LegacyMessages",
4263,"HELAAS - Geen Help Beschikbaar",
4264,"SE002 - Sel. aanmaken onderweg",
4265,"SE003 - Wijzigen onderwegboeki",
4266,"SE004 - Sel. rapport onderwegb",
4267,"SE005 - Verwerken onderwegboek",
4268,"SE006 - Ophalen onderwegboekng",
4269,"SE007 - Status T/M<>0 Setl.Bat",
4270,"SE010 - Verwijderen settl.ba",
4271,"SE011 - Overzicht settl.batc",
4272,"SE012  - Verander batchstatus",
4273,"SE013 - Doorschuiven openst.p",
4274,"SE014 - Verwijder afgew. open",
4275,"SE016 - Rapp. Bewaarplaatse",
4276,"SE017 - Ontvangen stukken inv",
4277,"SE018 - Selectie per relatie",
4278,"SE020 - Fondsenbalans (verkor",
4279,"SE021 - Settlementboekingen",
4280,"SE022 - Te lev/ontv per relat",
4281,"SE023 - Te lev/ontv per fnds",
4282,"SE024 - Einde Kredietlimiet",
4283,"SE025 - Depotmarge-berekening",
4284,"SE026 - Display_trans_onderweg",
4285,"SE027 - Overzicht settl.Batch",
4286,"SE030 - FondsenbalansOnbalans",
4287,"SE031 - Rapport Buitenl Trans.",
4288,"SE032 - Rapportage overboeking",
4289,"SE033 - Aanmaken Instructies",
4290,"SE034 - Wijzig/Annul Instruct.",
4291,"SE035 - Wijzig/Annul Instruct.",
4292,"SE036 - Wijzig/Annul Instruct.",
4293,"SE037 - Genereer XML",
4294,"SE038 - Verw.Sttlmnt Bevestig.",
4295,"SE039 - SettlemntStatusBericht",
4296,"SE040 - SettlementAllegement",
4297,"SE041 - SettlementAllegement",
4298,"SE042 - NonSettlements Bewaar.",
4299,"SE043 - Settl.Statusverloop OP",
4300,"SE044 - XML Settlement bericht",
4301,"SE045 - XML Settlement bericht",
4302,"SE046 - Wijzigen Instructies",
4303,"SE047 - BIC Codes/Acc_Services",
4304,"SE048 - Rapportage MT536",
4305,"SE049 - INV-Settlem.Allegement",
4306,"SE050 - BROW-Settlem.Allegemen",
4307,"SE051 - MOD-Settlem.Allegement",
4308,"SE053 - FiatWIDcontoleSettbatc",
4309,"SE054 - ConceptVerslagSettBtch",
4310,"SE055 - DefinitVerslagSettBtch",
4311,"SE056 - Rapport Fondsenbalans",
4312,"SE057 - INV-Nostroprojectie",
4313,"SE058 - Genereer Settl.Batches",
4314,"SE059 - Instellingen Nostro",
4315,"SE062 - Verwerken MT536",
4316,"HELAAS",
4317,"SM002 SystemTable",
4318,"SM003 Menus",
4319,"SM004 Programs",
4320,"SM006 Groups",
4321,"SM008 Users",
4322,"SM011 Users",
4323,"SM012 Groups",
4324,"SM013 Securtiy",
4325,"SM014 Security",
4326,"SM018 Systremtable2",
4327,"SM030 Channels",
4328,"SM031 Listbox",
4329,"SM032 Listbox Modify",
4330,"SM033 Listbox Programs",
4331,"SM034 Listbox Translate",
4332,"SM035 Translations",
4333,"SM036 Translations2",
4334,"SM042 Delete WWWLogging",
4335,"SM043 Delete Emails",
4336,"SM044 Order statusus",
4337,"SM045 Order statuses Modify",
4338,"SM046 Order statusus Translate",
4339,"SM048 Groups - Entry/Modify/",
4340,"SM049  Users EMDQ",
4341,"SM050 Groups - AddUser / EDQ",
4342,"SM051 Users AddGroup EDQ",
4343,"SM052 GroupSecu. EPprogSel",
4344,"SM053 GroupSecu. EPmenuSel",
4345,"SM064 GroupSecu. MPgroup",
4346,"SM066 Groups",
4347,"SM067 Groups - AddUser",
4348,"SM068 Users",
4349,"SM069 GroupSecurity",
4350,"SM066-Password Expiry",
4351,"SM067 ChangeSomeWebUserSetting",
4352,"HELAAS -Geen help gedefinieerd",
4353,"ST001 - WIN-PushQueues",
4354,"ST002 - WIN-RoutingSlip",
4355,"HELAAS -Geen help gedefinieerd",
4356,"SC001 - WIN-Service_Component",
4357,"SC002 - Verwerk_JMS_verzoeken",
4358,"SC003 - Stop_Verw_JMS_verzoek",
4359,"SC004 - ServicC_instellingen",
4360,"SC005 - ServicC_instellingDet.",
4361,"SC006 - Domein_instellingen",
4362,"SC007 - Domein_instellingDet.",
4363,"SC008 - Algemene_instellingen",
4364,"SC009 - Onderhoud functies",
4365,"SC010 - Display verzoek",
4366,"HELAAS -Geen Help gedefinieerd",
4367,"TA001 - Transactie-invoer",
4368,"TA002 - Transactie-invoerversl",
4369,"TA004 - Doorboeken transacties",
4370,"TA009 - Transacties Beheren",
4371,"TA010 - Transactiesbeheer",
4372,"TA011 - Tranactie informatie",
4373,"TA012 - Transacties Muteren",
4374,"TA014 - Mutaties per transacti",
4375,"TA015 - Openstaande posten",
4376,"TA016 - Overzicht posities",
4377,"TA017 - Portefeuille mutaties",
4378,"TA018 - Reconciliatie geld",
4379,"TA019 - Effecten mutaties",
4380,"TA020 - Recapitulatie",
4381,"TA021 - Herstel hist. Waarde",
4382,"TA024 - Aanm. bijstel. future",
4383,"TA026 - Wijzigen Valutakoersen",
4384,"TA027 - Overboeken posities",
4385,"TA028 - Overb. pos. per Fonds",
4386,"TA029 - Overb. pos Depot/Fonds",
4387,"TA030 - Verwerken Storneren",
4388,"TA032 - Deposito",
4389,"TA038 - Ass. Clearing Ins. Inl",
4390,"TA039 - MNU-Bepalen optieposit",
4391,"TA040 - Ass. Relaties Toewijze",
4392,"TA041 - Assignments Verwerken",
4393,"TA042 - Afwikkeling Cash Settl",
4394,"TA046 - Rapp. Optie Afwikkelin",
4395,"TA047 - Status Verwerkt Bewerk",
4396,"TA053 - Rapp. niet doorgeb. tr",
4397,"TA055 - Rapp. Concept Storneri",
4398,"TA056 - Rapp.Afwijkende trans.",
4399,"TA058 - Rapp. Geldmutaties",
4400,"TA059 - Bijstellingen futures",
4401,"TA060 - Valutakoersen wijzigen",
4402,"TA061 - Ass. Handm. invoeren",
4403,"TA065 - Autom. aanm. extra boe",
4404,"TA066 - Handm. aanm. extra boe",
4405,"TA067 - Abandonments exercises",
4406,"TA070 - Fx-contracten invoeren",
4407,"TA071 - MUT-Invoer losbaar ste",
4408,"TA072 - MUT-Invoer aflossingen",
4409,"TA073 - OND-Verwerken uitkerin",
4410,"TA074 - Invoer toekenningen S1",
4411,"TA075 - Overboeking Invoer",
4412,"TA076 - MUT-Omwisselingen S1",
4413,"TA077 - Inc. doorb. kosten cor",
4414,"TA078 - Rapportage QI",
4415,"TA080 - MiFID transaction repo",
4416,"TA081 - Afwikkel Turbo's en sp",
4417,"TA083 - YTD Overboeking invoer",
4418,"TA084 - YTD Transactie invoer",
4419,"TA086 - Herberekenen",
4420,"TA087 - Expiratielijsten",
4421,"TA088 - Koppeling optieklassen",
4422,"TA089 - Controle MiFID trans.",
4423,"TA090 - MiFID trans. Export",
4424,"TA091 - Storneer Verzamelorder",
4425,"TA092 - OND Settlement batch",
4426,"TA094 - RAPP EC Sales List",
4427,"TA095 - Reden Storno Interm.",
4428,"TA096 - Auto-afloop FX",
4429,"TA098 - STUK-Invoer/Muteer Boe",
4430,"TA099 - STUK-Beheer Boekingen",
4431,"TA100 - STUK-RAPP-Bewaarplaats",
4432,"TA101 - STUK-RAPP-Stuknrs/Bewa",
4433,"TA102 - STUK-RAPP-Stuknrs/Boek",
4434,"TA103 - RAPS-Borderel (Invoer)",
4435,"TA104 - OND-Depository codes",
4436,"TA105 - RAPP-Depository codes",
4437,"TA106 - STUK Invoeren Boekinge",
4438,"TA107 - OND-Recherchelijst",
4439,"TA108 - RAPP-Recherchelijst",
4440,"TA109 - INV-Overb. posities pe",
4441,"TA110 - MNU-Overzicht EX_AS we",
4442,"TA111 - MNU-Verw. Geëxp. Deriv",
4443,"TA112 - MNU-Verwijderen Waarde",
4444,"TA113 - Fx-Verwijderen/Storner",
4445,"TA114 - Relatie/Tegenrelatie",
4446,"HELAAS -Geen help gedefinieerd",
4447,"TB001 - OND Beleggingsinstrume",
4448,"TB003 - OND coderingsmethodes",
4449,"TB006 - Stuksoorten Definieren",
4450,"TB008 - OND Uitgevende Instell",
4451,"TB009 - OND Rekeningsoorten",
4452,"TB010 - FR Coderingen",
4453,"TB011 - OND Afdelingen",
4454,"TB012 - OND Landen",
4455,"TB013 - OND Relatiecategorieen",
4456,"TB014 - OND Statusomschrijving",
4457,"TB017 - OND Regios",
4458,"TB018 - OND Printgroepen",
4459,"TB020 - OND Transactiesoorten",
4460,"TB022 - OND Ticksize Tabellen",
4461,"TB025 - RAPP Depotmarge Bereke",
4462,"TB030 - Herkomstcodes",
4463,"TB035 - OND Kredietgroepen",
4464,"TB040 - OND Zomertijden",
4465,"TB061 - Koppeling Journaliseri",
4466,"TB062 - OND Itemcodes",
4467,"TB063 - OND Grootboekrekeninge",
4468,"TB064 - OND Schemas journaalpo",
4469,"TB070 - OND Instructiecodes",
4470,"TB071 - OND Instructieteksten",
4471,"TB090 - Combinaties Transactie",
4472,"TB091 - Transactiesoort Valida",
4473,"TB092 - OND Transactievalidati",
4474,"TB093 - OND Transactieverwerki",
4475,"TB094 - OND Transactieverwerki",
4476,"TB096 - Transactiesoorten tbv",
4477,"TB097 - OND Transactiegroepen",
4478,"TB098 - Transactiesoortgroepen",
4479,"TB099 - Mutatieschema",
4480,"TB100 - OND Bewaarloontabellen",
4481,"TB101 - OND Peildata",
4482,"TB102 - OND Rente Basispercent",
4483,"TB103 - OND Renteafspraken",
4484,"TB104 - OND Renteschaal Tabell",
4485,"TB105 - OND Renseigneringssoor",
4486,"TB120 - OND Provisiecat Relati",
4487,"TB121 - OND Provisiecat Belleg",
4488,"TB122 - OND Kostencomponenten",
4489,"TB123 - OND Provisietabellen",
4490,"TB130 - Weekdagenomschrijving",
4491,"TB131 - Cash Dividendtypen Def",
4492,"TB132 - OND Mutatiecodes",
4493,"TB133 - DISP Mutatiecodes",
4494,"TB134 - RAPP Mutatiecodes",
4495,"TB137 - OND Arrangement Provis",
4496,"TB139 - RAPP Arrangement Provi",
4497,"TB140 - VERW Arrangement Provi",
4498,"TB141 - OND Ratings",
4499,"TB142 - OND BIC Codes",
4500,"TB143 - OND Te Ontvangen MT Be",
4501,"TB144 - OND Branches",
4502,"TB145 - Overzicht Branches",
4503,"TB146 - RAPP Branches",
4504,"TB147 - OND CFI Codes",
4505,"TB148 - Overzicht CFI Codes",
4506,"TB149 - RAPP CFI Codes",
4507,"TB150 - VERW CFI Codes",
4508,"TB151 - CONV CFI Codes",
4509,"TB152 - CONV CFI Codes",
4510,"TB153 - OND Branchegroepen",
4511,"TB154 - DISP Branchegroepen",
4512,"TB155 - RAPP Branchegroepen",
4513,"TB156 - VERW Branchegroepen",
4514,"TB157 - OND Reminderschema's",
4515,"TB158 - OND Uitgebreide Titula",
4516,"TB159 - OND Performance calcul",
4517,"TB160 - VB Rapportagegroep",
4518,"TB161 - OND Vermogensrubrieken",
4519,"TB162 - Vermogensrubrieken vul",
4520,"TB163 - Performancerubriek vul",
4521,"TB164 - Performancerubriek vul",
4522,"TB165 - OND Performance rappor",
4523,"TB166 - OND Performance rappor",
4524,"TB167 - OND Geldbatches",
4525,"TB168 - OND Beurzen",
4526,"TB169 - OND Swift additional i",
4527,"TB170 - Instructiecodes per mt",
4528,"TB171 - Instructiecodes per mt",
4529,"TB172 - Instructiecodes per mt",
4530,"TB176 - RAPP externe accounts",
4531,"TB177 - RAPP Swift additional",
4532,"TB178 - OND MiFID Categorieen",
4533,"TB179 - Overzicht MiFID Catego",
4534,"TB180 - RAPP MiFID Categorieen",
4535,"TB181 - VERW MiFID Categorieen",
4536,"TB182 - DISP Grootboekperiodes",
4537,"TB183 - RAPP Grootboekperiodes",
4538,"TB184 - Dimensies",
4539,"TB185 - OND Soort Legitimatie",
4540,"TB186 - RAPP Soort Legitimatie",
4541,"TB187 - RAPP Soort Legitimatie",
4542,"TB189 - OND Ratings",
4543,"TB190 - DISP Ratings",
4544,"TB191 - RAPP Ratings",
4545,"TB192 - DISP Rating Schema",
4546,"TB193 - RAPP Rating Schema",
4547,"TB194 - DISP Rating Trend",
4548,"TB195 - RAPP Rating Trend",
4549,"TB196 - OND Aanvraagtypen",
4550,"TB197 - Details Aanvraagtypen",
4551,"TB198 - DISP Aanvraagtypen",
4552,"TB199 - DISP Aanvraagtypen",
4553,"TB200 - DISP Processen",
4554,"TB202 - OND Vragenlijsten",
4555,"TB203 - OND Vragenlijsten",
4556,"TB204 - DISP Vragenlijsten",
4557,"TB205 - Details Vragenlijsten",
4558,"TB206 - OND Vraagsoorten",
4559,"TB207 - DISP Vraagsoorten",
4560,"TB208 - OND Vragen",
4561,"TB209 - DISP Vragen",
4562,"TB210 - Details Vragen",
4563,"TB211 - OND Meerkeuze Vragen",
4564,"TB213 - OND Status",
4565,"TB214 - DISP Meerkeuze Antwoor",
4566,"TB215 - OND Dimensies",
4567,"TB216 - OND Meerkeuze Antwoord",
4568,"TB217 - OND Rollen",
4569,"TB218 - RAPP Rollen",
4570,"TB219 - VERW Rollen",
4571,"TB220 - OND Muntsoorten",
4572,"TB221 - IBAN formaat",
4573,"TB225 - OND Beurzen",
4574,"TB226 - OND Beurzen",
4575,"TB227 - OND Puntencategorie",
4576,"TB228 - DISP Puntencategorie",
4577,"TB229 - OND Bepaling belegging",
4578,"TB230 - DISP Bepaling beleggin",
4579,"TB231 - OND Strategie",
4580,"TB232 - DISP Strategie",
4581,"TB237 - STAM-Koppel Herkomstco",
4582,"TB238 - DISP- Koppel Herkomstc",
4583,"TB239 - RAPP-Koppel Herkomstc",
4584,"TB240 - Algemene Stamgegevens",
4585,"TB241 - Instellingen Distribut",
4586,"TB242 - Raadplegen Gegevens",
4587,"TB243 - Verwijderen Gegevens",
4588,"TB244 - Rapportage Gegevens",
4589,"TB245 - Converteren Gegevens",
4590,"TB246 - Zoeken Gegevens",
4591,"TB247 - Fonds Classificaties",
4592,"TB248 - STAM-Benchmarks",
4593,"TB249 - OND SUB Muntsoorten",
4594,"TB250 - OND Spaarvormen",
4595,"TB251 - DSP Spaarvormen",
4596,"TB252 - RAPP Spaarvormen",
4597,"TB253 - VERW Spaarvormen",
4598,"TB254 - OND AOW leeftijd",
4599,"TB255 - DISP/RAPP AOW leeftijd",
4600,"TB256 - OND min looptijd GHU",
4601,"TB257 - DISP/RAPP looptijd GHU",
4602,"TB258 - OND Actierentes",
4603,"TB259 - RAPP Actierentes",
4604,"TB260 - Storting Instellingen",
4605,"TB261 - Onderhoud adviesstat.",
4606,"TB262 - Onderhoud sector",
4607,"TB263 - RAPP sector",
4608,"TB264 - OND controles per rol",
4609,"TB265 - STAM Erkende Besteding",
4610,"TB266 - DISP Erkende Besteding",
4611,"TB267 - RAPP-Erkende Besteding",
4612,"TB268 - STAM-Productkenmerken",
4613,"TB269 - RAPP-Productkenmerken",
4614,"TB270 - VERW-Productkenmerken",
4615,"TB271 - OND Spaarvormen Omschr",
4616,"TB272 - STAM-Koppeltabel Munts",
4617,"TB273 - OND-Output aanvraagtyp",
4618,"TB274 - Rek Overdragend partij",
4619,"TB275 - STAM-Boeterentemethode",
4620,"TB276 - OND geldbatchsoost BIC",
4621,"TB258 - DISP Actierentes",
4622,"TB278 - OND-Provisie Herkomst",
4623,"TB279 - Onderhoud types holder",
4624,"TB280 - OND Subtypes holder",
4625,"TB281 - VERW-Comm.KanAandelh",
4626,"TB282 - RAPP-Comm.KanAandelh",
4627,"TB283 - DISP-Comm.KanAandelh",
4628,"TB284 - STAM-Comm.KanAandelh",
4629,"TB285 - RAPP-DKDR Distr.KanBel",
4630,"TB286 - RAPP-DKDR Distr.KanOrd",
4631,"TB287 - RAPP-DKOS Distr.KanOrd",
4632,"TB288 - RAPP-DKTR Distr.KanOrd",
4633,"TB289 - RAPP-DKKZ Distr.KanOrd",
4634,"TB290 - VERW-DIKA Distributiek",
4635,"TB291 - RAPP-DIKA Distributiek",
4636,"TB292 - DISP-Schema's Journaal",
4637,"TB293 - DISP-Bewaarloontabel",
4638,"TB294 - DISP-Courtagetabellen",
4639,"TB295 - STAM-Courtagetabellen",
4640,"TB296 - DISP-Transaction fees",
4641,"TB297 - STAM-Transaction fees",
4642,"TB298 - STAM-Max Exer/Ass cour",
4643,"TB299 - DISP-Exerc./Assigncour",
4644,"TB300 - STAM-Exerc./Assigncour",
